Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
123,0.04146341463419364,8
136,0.03750000000004278,4
117,0.04358974358979331,4
133,0.03834586466169787,3
156,0.032692307692344984,6
139,0.03669064748205624,6
128,0.03984375000004545,3
123,0.04146341463419364,6
160,0.03187500000003636,6
125,0.04080000000004654,4
136,0.03750000000004278,6
114,0.04473684210531419,3
143,0.03566433566437635,5
117,0.041880341880292105,2
131,0.03969465648863846,3
108,0.0472222222222761,2
144,0.035416666666707064,2
121,0.04214876033062659,3
146,0.034931506849354914,4
131,0.03893129770996807,1
118,0.04322033898310016,2
121,0.04214876033062659,1
116,0.043965517241429455,1
132,0.038636363636407704,1
119,0.040336134453683656,2
131,0.04045801526730885,1
120,0.04250000000004848,1
126,0.04047619047623664,1
151,0.03377483443712462,2
151,0.033774834437124625,1
119,0.04285714285719174,1
113,0.04513274336288334,1
130,0.03923076923081398,2
102,0.050000000000057034,1
142,0.03591549295778745,1
148,0.03310810810806875,1
122,0.042622950819767524,13
172,0.029651162790731496,18
141,0.03617021276599871,10
291,0.01752577319589628,15
133,0.03834586466169787,18
140,0.03642857142861298,15
174,0.029310344827619645,4
133,0.03834586466169787,3
171,0.029824561403542792,5
137,0.03722627737230524,4
130,0.03923076923081398,6
126,0.04047619047623664,6
137,0.037226277372305244,5
147,0.03469387755105998,4
149,0.03422818791950213,6
134,0.03805970149258073,3
138,0.03695652173917259,14
148,0.03445945945949876,5
152,0.03355263157898564,9
153,0.03333333333337135,7
129,0.03953488372097533,9
123,0.04146341463419364,9
138,0.0369565217391726,7
136,0.03750000000004278,5
124,0.04032258064516126,9
143,0.03566433566437635,5
243,0.020987654321011597,5
302,0.01688741721856231,4
527,0.009677419354849748,6
159,0.032075471698149796,6
192,0.026562500000030298,4
119,0.042016806722689044,3
133,0.03834586466169787,7
135,0.03777777777782087,4
115,0.0443478260870071,3
142,0.035915492957787454,2
143,0.03566433566437635,3
113,0.04513274336288334,4
128,0.03984375000004545,5
132,0.038636363636407704,2
106,0.04811320754722469,3
129,0.03953488372097533,4
146,0.034931506849354914,3
154,0.03311688311692089,3
116,0.043965517241429455,1
119,0.04285714285719174,1
142,0.03591549295778745,1
126,0.040476190476236656,2
129,0.03953488372097533,1
160,0.03187500000003636,1
125,0.040800000000046535,1
114,0.04473684210531419,2
125,0.040800000000046535,1
129,0.037984496123985856,1
116,0.044827586206996894,1
128,0.03984375000004545,2
122,0.041803278688572275,1
120,0.045000000000193996,1
111,0.04594594594599836,1
122,0.041803278688572275,1
199,0.02562814070354682,2
169,0.03017751479293383,1
131,0.03893129770996807,1
123,0.04146341463419364,2
133,0.03834586466169787,1
127,0.04015748031500643,1
137,0.037226277372305244,1
133,0.03759398496240599,2
151,0.033774834437124625,1
157,0.03248407643315807,1
135,0.03777777777782087,2
130,0.03923076923081398,1
144,0.035416666666707064,1
140,0.03642857142861298,1
169,0.030177514792933836,2
140,0.03642857142861298,1
131,0.03893129770996807,1
136,0.03750000000004278,2
