Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
454,0.011013215859030829,1
399,0.012781954887232624,1
393,0.011704834605612767,1
241,0.022821576763485462,1
207,0.024637681159448394,1
207,0.024637681159448394,1
219,0.023287671232903276,1
73,0.0493150684932304,1
24,0.6875,1
372,0.013709677419370476,1
426,0.011971830985929148,1
461,0.011062906724524549,1
359,0.014206128133720939,1
270,0.018888888888910434,1
230,0.02217391304350355,1
266,0.019172932330848935,1
251,0.02031872509962477,1
258,0.019767441860487664,1
205,0.024878048780516186,1
151,0.033774834437124625,1
133,0.03834586466169788,1
134,0.038805970149123396,1
135,0.03777777777782087,1
107,0.04766355140192353,1
133,0.03834586466169787,1
111,0.04594594594599836,1
138,0.03695652173917259,1
118,0.04322033898310015,1
120,0.04250000000004848,1
123,0.04146341463419364,1
126,0.04047619047623664,1
125,0.040800000000046535,1
112,0.04553571428576623,1
144,0.035416666666707064,1
141,0.0361702127659987,1
116,0.043965517241429455,1
115,0.0443478260870071,1
125,0.040800000000046535,1
118,0.04322033898310015,1
117,0.04358974358979331,1
122,0.041803278688572275,1
113,0.04513274336288334,1
148,0.03445945945949876,1
108,0.04722222222227609,1
122,0.041803278688572275,1
132,0.038636363636407704,1
137,0.03722627737230524,1
123,0.04146341463419364,1
110,0.046363636363689245,1
112,0.04553571428576623,1
143,0.035664335664376344,1
146,0.034931506849354914,1
144,0.035416666666707064,1
191,0.026701570680658728,1
176,0.02897727272730578,1
140,0.036428571428612985,1
116,0.043965517241429455,1
110,0.046363636363689245,1
130,0.03923076923081398,1
135,0.03777777777782087,1
141,0.0361702127659987,1
129,0.03953488372097533,1
139,0.03669064748205624,1
160,0.03187500000003636,1
143,0.035664335664376344,1
158,0.032278481012695044,1
134,0.03805970149258073,1
139,0.03669064748205624,1
129,0.03953488372097533,1
108,0.04722222222227609,1
125,0.040800000000046535,1
136,0.03750000000004278,1
114,0.04473684210531419,1
104,0.04903846153851747,1
112,0.04553571428576623,1
110,0.046363636363689245,1
116,0.04310344827586204,1
127,0.04015748031500643,1
126,0.04047619047623665,1
119,0.04285714285719174,1
138,0.03695652173917259,1
116,0.043965517241429455,1
112,0.04553571428576623,1
121,0.04214876033062659,1
119,0.04285714285719174,1
129,0.03953488372097533,1
119,0.04285714285719174,1
108,0.04537037037058592,1
113,0.04601769911488968,1
150,0.034000000000038784,1
139,0.03669064748205624,1
142,0.03591549295778745,1
123,0.04146341463419364,1
111,0.04594594594599835,1
137,0.03722627737230524,1
113,0.04513274336288334,1
111,0.04594594594599835,1
117,0.04358974358979331,1
116,0.043965517241429455,1
105,0.04857142857148397,1
124,0.04112903225811143,1
103,0.049514563106852594,1
111,0.04594594594599835,1
113,0.04513274336288334,1
101,0.0504950495050081,1
129,0.03953488372097533,1
