Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
12,0.4166666666666667,10
6,0.8333333333333334,6
8,0.5,8
12,0.5,12
13,0.37692307692486793,11
10,0.5099999999976716,10
7,0.6142857142882089,7
9,0.644444444443151,8
13,0.38461538461538464,11
7,0.7000000000033262,7
6,0.7166666666647264,6
10,0.5799999999988359,9
9,0.5555555555555556,7
8,0.625,7
6,0.8500000000009701,6
12,0.5749999999995149,11
13,0.38461538461538464,10
5,0.9200000000011641,5
7,0.7571428571453518,7
7,0.7285714285681024,6
10,0.5,8
4,1.25,4
8,0.5250000000014552,8
14,0.41428571428488276,13
11,0.45454545454545453,9
13,0.39230769230814005,13
6,0.6666666666666666,6
9,0.6666666666666666,8
11,0.45454545454545453,9
8,0.5625,7
7,0.7571428571453518,7
9,0.5777777777758375,8
9,0.5555555555555556,6
4,1.1500000000014552,4
7,0.6428571428571429,7
11,0.5363636363631072,10
13,0.38461538461538464,9
3,1.4666666666744277,3
6,0.8499999999961195,6
9,0.6222222222228689,8
13,0.38461538461538464,10
4,1.2250000000058208,4
9,0.4777777777764843,9
13,0.4461538461529507,12
12,0.4166666666666667,9
10,0.5,10
6,0.6833333333343033,6
9,0.6555555555549089,8
11,0.45454545454545453,8
6,0.8333333333333334,5
6,0.7000000000019403,6
9,0.644444444443151,8
11,0.45454545454545453,8
4,1.1750000000029104,4
6,0.75,6
10,0.47999999999883586,9
9,0.6666666666666666,6
6,0.7833333333352736,6
7,0.6999999999991685,7
7,0.6571428571436887,6
11,0.527272727271669,8
5,0.9800000000046566,5
6,0.7333333333323632,6
13,0.4461538461529507,12
16,0.375,13
12,0.4166666666666667,12
9,0.477777777779718,9
9,0.6333333333313931,8
11,0.45454545454545453,8
6,0.8000000000029104,5
7,0.6428571428571429,7
9,0.644444444443151,8
12,0.4083333333352736,9
7,0.657142857139531,7
4,0.875,4
10,0.6100000000005821,9
11,0.5363636363631072,7
4,1.1750000000029104,4
7,0.7285714285722601,7
6,0.8500000000009701,5
10,0.5199999999982537,7
5,0.9400000000023283,5
8,0.5374999999985448,8
12,0.5,11
12,0.4166666666666667,8
12,0.42500000000048505,12
6,0.6666666666666666,6
9,0.6666666666666666,8
12,0.42500000000048505,9
6,0.7833333333352736,6
6,0.7999999999980597,6
9,0.6111111111111112,8
9,0.5555555555555555,6
6,0.716666666669577,6
6,0.7999999999980597,6
11,0.4818181818197692,10
12,0.4666666666647264,8
5,0.9600000000034925,5
7,0.6857142857126226,7
6,0.7333333333323632,5
8,0.7625000000007276,7
7,0.7571428571411942,7
11,0.41818181818234734,11
13,0.4384615384601952,12
13,0.38461538461538464,9
11,0.4636363636368928,11
9,0.5666666666673135,9
10,0.6,9
13,0.39230769230814005,12
6,0.8333333333333334,6
7,0.6285714285747547,7
11,0.463636363634247,10
6,0.7666666666676368,6
8,0.6875,8
5,0.9200000000011641,5
10,0.4899999999994179,10
13,0.4538461538457061,9
5,0.9600000000034925,5
9,0.5888888888875954,9
8,0.5124999999970896,7
12,0.5083333333338184,9
12,0.4000000000014552,12
7,0.5999999999975054,7
15,0.4,14
14,0.36428571428613005,10
8,0.6000000000021828,8
9,0.5111111111117579,9
9,0.5222222222202819,8
12,0.5,10
6,0.7833333333352736,6
7,0.6714285714302345,7
9,0.5555555555555556,8
10,0.5699999999982538,7
10,0.5900000000023283,10
6,0.6999999999970896,6
10,0.5800000000017462,9
14,0.3714285714273241,10
7,0.6857142857167803,7
7,0.7285714285722601,7
6,0.8666666666637562,5
10,0.5999999999999999,7
6,0.9333333333343036,6
7,0.6142857142840512,7
12,0.4833333333347885,11
16,0.3249999999989086,12
20,0.25,20
7,0.6142857142882089,7
