Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
25,0.17200000000069848,23
29,0.17931034482698405,27
20,0.275,19
25,0.20400000000023283,24
19,0.2842105263154831,17
21,0.23809523809523808,20
19,0.3157894736842105,19
16,0.3125,16
18,0.2777777777777778,18
16,0.3687499999996362,16
14,0.35714285714285715,14
15,0.32666666666627864,15
15,0.2733333333337214,15
18,0.3333333333333333,18
14,0.3714285714273241,14
17,0.33529411764774364,17
20,0.29499999999970894,20
20,0.30500000000029104,20
18,0.2944444444437977,18
19,0.31052631578916734,19
18,0.3333333333333333,18
18,0.3333333333333333,18
18,0.3333333333333333,18
19,0.3263157894742969,19
16,0.3374999999996362,16
15,0.3199999999992239,15
17,0.317647058823187,17
15,0.3333333333333333,15
17,0.28823529411901666,17
18,0.2833333333320398,18
14,0.35714285714285715,14
10,0.4,10
19,0.32105263157925373,19
16,0.28125,16
13,0.37692307692262916,13
11,0.40000000000211666,11
23,0.2347826086953991,23
17,0.29411764705882354,17
18,0.3277777777774544,18
14,0.35714285714285715,14
16,0.3187500000003638,16
14,0.3428571428563113,14
16,0.3500000000003638,16
16,0.3500000000003638,16
17,0.2588235294114223,17
17,0.29411764705882354,17
14,0.35714285714285715,14
15,0.34000000000038805,15
19,0.2842105263154831,19
17,0.3000000000003424,17
13,0.38461538461538464,13
13,0.34615384615384615,13
15,0.3333333333333333,15
17,0.29411764705882354,17
15,0.36666666666666664,15
14,0.32857142857184435,14
19,0.2631578947368421,19
17,0.29411764705882354,17
13,0.4230769230769231,13
17,0.35294117647058826,17
15,0.35999999999961196,15
18,0.2777777777777778,18
13,0.39230769230814005,13
18,0.2944444444437977,18
16,0.3062500000014552,16
16,0.3624999999992724,16
18,0.2666666666676368,18
14,0.35714285714285715,14
17,0.31176470588166816,17
16,0.3125,16
16,0.375,16
17,0.38235294117647056,17
15,0.3066666666670547,15
16,0.3249999999989086,16
15,0.3333333333333333,15
13,0.38461538461538464,13
20,0.25500000000029105,20
18,0.28333333333365673,18
16,0.3187500000003638,16
15,0.3466666666655025,15
13,0.3076923076923077,13
19,0.3263157894742969,19
16,0.3187500000003638,16
16,0.3062499999996362,16
14,0.3500000000016631,14
16,0.2874999999985448,16
16,0.3562500000007276,16
18,0.3222222222215755,18
16,0.28125,16
16,0.3125,16
13,0.38461538461538464,13
16,0.3187500000003638,16
17,0.3117647058833801,17
18,0.28888888888791875,18
12,0.3916666666676368,12
16,0.3374999999996362,16
19,0.2578947368433307,19
18,0.2833333333320398,18
15,0.34000000000038805,15
15,0.31333333333410945,15
14,0.36428571428613005,14
16,0.3062499999996362,16
14,0.34999999999958425,14
18,0.28333333333365673,18
15,0.32666666666627864,15
17,0.31176470588166816,17
14,0.33571428571511724,14
16,0.34375,16
18,0.2333333333339801,18
16,0.3687499999996362,16
17,0.29411764705882354,17
16,0.3062500000014552,16
15,0.3333333333333333,15
15,0.35333333333255723,15
17,0.28823529411901666,17
15,0.3466666666655025,15
16,0.3125,16
16,0.28125,16
16,0.3062499999996362,16
16,0.3125,16
15,0.34000000000038805,15
17,0.3000000000003424,17
14,0.35714285714285715,14
17,0.29411764705882354,17
15,0.3466666666674428,15
18,0.2944444444437977,18
15,0.34000000000038805,15
16,0.3062499999996362,16
16,0.2750000000014552,16
19,0.2947368421040377,19
12,0.4166666666666667,12
18,0.28333333333365673,18
14,0.35714285714285715,14
18,0.27222222222189885,18
9,0.4555555555562023,9
18,0.3055555555555556,18
19,0.2578947368417989,19
17,0.3000000000003424,17
14,0.33571428571511724,14
15,0.34000000000038805,15
15,0.32666666666627864,15
18,0.3277777777774544,18
19,0.32105263157925373,19
22,0.2727272727272727,22
17,0.33529411764774364,17
17,0.34705882352906936,17
17,0.3411764705875505,17
13,0.39230769230814005,13
20,0.3,20
19,0.3157894736842105,19
12,0.4166666666666667,12
16,0.3187500000003638,16
15,0.2733333333317811,15
18,0.32222222222319236,18
13,0.38461538461538464,13
15,0.3333333333333333,15
18,0.25555555555587894,18
18,0.3499999999993533,18
15,0.28000000000077613,15
17,0.3000000000003424,17
15,0.3333333333333333,15
16,0.3125,16
13,0.37692307692262916,13
18,0.2944444444437977,18
16,0.3374999999996362,16
14,0.37142857142940294,14
19,0.31052631578916734,19
16,0.3187500000003638,16
16,0.3125,16
18,0.2777777777777778,18
13,0.38461538461538464,13
11,0.3727272727278019,11
15,0.2733333333337214,15
18,0.33888888888921226,18
17,0.3411764705875505,17
14,0.30000000000083155,14
20,0.2599999999991269,20
18,0.2777777777777778,18
15,0.3466666666674428,15
13,0.41538461538416765,13
18,0.25555555555587894,18
17,0.29411764705882354,17
12,0.40833333333284827,12
17,0.32941176470622474,17
17,0.2647058823529412,17
19,0.2947368421055695,19
17,0.3411764705875505,17
17,0.35294117647058826,17
18,0.28333333333365673,18
19,0.3157894736842105,19
17,0.34705882352906936,17
19,0.27894736842043993,19
19,0.32105263157925373,19
21,0.2857142857142857,21
10,0.5100000000005821,10
19,0.3684210526315789,19
20,0.3,20
19,0.2684210526318853,19
15,0.34000000000038805,15
20,0.25500000000029105,20
18,0.31111111111143447,18
16,0.3125,16
16,0.3125,16
13,0.3153846153850631,13
16,0.3187500000003638,16
18,0.3222222222215755,18
13,0.34615384615384615,13
17,0.3117647058833801,17
17,0.28823529411730464,17
18,0.28888888888791875,18
13,0.40000000000089553,13
19,0.2684210526318853,19
17,0.29411764705882354,17
18,0.27222222222189885,18
13,0.38461538461538464,13
16,0.3187500000003638,16
15,0.25999999999961193,15
21,0.29047619047646767,21
15,0.3333333333333333,15
15,0.34000000000038805,15
16,0.3125,16
18,0.2777777777777778,18
13,0.39230769230814005,13
20,0.25500000000029105,20
17,0.35294117647058826,17
18,0.28333333333365673,18
15,0.3466666666674428,15
12,0.3333333333333333,12
18,0.28333333333365673,18
20,0.29499999999970894,20
14,0.36428571428613005,14
16,0.3125,16
19,0.3157894736842105,19
18,0.2777777777777778,18
13,0.39230769230814005,13
16,0.3187500000003638,16
18,0.28333333333365673,18
21,0.2761904761899218,21
12,0.375,12
17,0.29411764705882354,17
15,0.3466666666674428,15
