Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
316,0.01582278481012657,1
222,0.02297297297299918,1
106,0.04811320754722469,1
126,0.04047619047623664,1
112,0.04553571428576623,1
115,0.0443478260870071,1
114,0.04473684210531419,1
132,0.038636363636407704,1
125,0.040800000000046535,1
111,0.04594594594599835,1
100,0.05100000000005818,1
114,0.04473684210531419,1
128,0.03984375000004545,1
128,0.03984375000004545,1
123,0.039837398373936385,1
148,0.03513513513521377,1
194,0.02628865979384442,1
223,0.022869955156976762,1
120,0.04250000000004849,1
142,0.03591549295778745,1
138,0.03695652173917259,1
114,0.044736842105314194,1
190,0.02684210526318851,1
216,0.023611111111138044,1
177,0.028813559322066765,1
207,0.024637681159448394,1
222,0.022972972972999176,1
227,0.022466960352448533,1
194,0.023711340206215552,1
191,0.02879581151832459,1
193,0.026424870466351384,1
82,0.062195121951290476,1
262,0.019465648854984034,1
137,0.037226277372305244,1
129,0.03953488372097533,1
147,0.03469387755105998,1
136,0.03750000000004278,1
130,0.03923076923081399,1
128,0.03984375000004545,1
163,0.031288343558317895,1
147,0.035374149659943115,1
158,0.032278481012695044,1
175,0.029142857142890388,1
319,0.015987460815065257,1
302,0.016887417218562312,1
171,0.029824561403542792,1
128,0.03906249999999997,1
145,0.035172413793143564,1
142,0.03591549295778745,1
118,0.043220338983100154,1
150,0.034000000000038784,1
147,0.03469387755105998,1
163,0.0312883435583179,1
121,0.042148760330626596,1
264,0.021590909090953174,1
139,0.03669064748205624,1
121,0.04214876033062659,1
136,0.03750000000004278,1
132,0.03863636363640771,1
126,0.04047619047623665,1
129,0.03953488372097533,1
147,0.03469387755105998,1
130,0.03923076923081398,1
120,0.042500000000048485,1
114,0.04473684210531419,1
134,0.03805970149258073,1
130,0.03923076923081398,1
125,0.04080000000004654,1
132,0.03636363636354814,1
138,0.03840579710157579,1
123,0.041463414634193646,1
131,0.03893129770996807,1
144,0.035416666666707064,1
120,0.04250000000004848,1
131,0.03893129770996807,1
160,0.03187500000003636,1
148,0.03445945945949876,1
137,0.03722627737230524,1
110,0.046363636363689266,1
232,0.021982758620714728,1
352,0.01448863636365289,1
324,0.015740740740758694,1
300,0.01633333333331392,1
82,0.062195121951290476,1
101,0.0504950495050081,1
141,0.0361702127659987,1
